horodatage;evenement;id;titre;prix;prix_avant;km;annee;batterie_soh;ville;departement;url
2026-08-27T12:46:12;nouvelle;autoscout24:460b1638-7257-4878-934c-8fe53128824a;Megane E-Tech Electric EV60 220ch Equilibre super charge;21799;;59105;2023;;SARREGUEMINES;57;https://www.autoscout24.fr/offres/renault-megane-e-tech-electric-ev60-220ch-equilibre-super-charge-electrique-cat_ma60mo1965-460b1638-7257-4878-934c-8fe53128824a
2026-08-27T12:46:12;nouvelle;autoscout24:4a5b8a98-f764-491f-bcde-b04590ba0511;Megane E-Tech Electric EV60 220ch Iconic super charge;24999;;71127;2023;;SARREGUEMINES;57;https://www.autoscout24.fr/offres/renault-megane-e-tech-electric-ev60-220ch-iconic-super-charge-electrique-cat_ma60mo1965-4a5b8a98-f764-491f-bcde-b04590ba0511
2026-08-27T12:46:12;nouvelle;autoscout24:802e459c-8971-4a57-a700-701fdd4cdd26;Megane E-Tech Electric EV60 220ch Equilibre super charge;24499;;46731;2023;;Wormhout;59;https://www.autoscout24.fr/offres/renault-megane-e-tech-electric-ev60-220ch-equilibre-super-charge-electrique-cat_ma60mo1965-802e459c-8971-4a57-a700-701fdd4cdd26
2026-08-27T12:46:12;nouvelle;autoscout24:85af7f84-9c0b-441f-88ef-4cadd7f54f38;Megane E-Tech Electric EV60 220ch Equilibre super charge;25799;;24915;2023;;Wormhout;59;https://www.autoscout24.fr/offres/renault-megane-e-tech-electric-ev60-220ch-equilibre-super-charge-electrique-cat_ma60mo1965-85af7f84-9c0b-441f-88ef-4cadd7f54f38
2026-08-27T12:46:12;nouvelle;autoscout24:b06ddc88-62ae-4c5a-b5f1-55d960b00541;Megane E-Tech Electric EV60 220ch Techno super charge;29499;;36567;2023;;Romilly sur Seine;10;https://www.autoscout24.fr/offres/renault-megane-e-tech-electric-ev60-220ch-techno-super-charge-electrique-cat_ma60mo1965-b06ddc88-62ae-4c5a-b5f1-55d960b00541
2026-08-27T12:46:12;nouvelle;autoscout24:b742fbb8-f4d0-47de-9c65-8cabb212e2c6;Megane E-Tech Electric EV60 220ch Iconic super charge;24999;;51344;2023;94;Laon;02;https://www.autoscout24.fr/offres/renault-megane-e-tech-electric-ev60-220ch-iconic-super-charge-electrique-cat_ma60mo1965-b742fbb8-f4d0-47de-9c65-8cabb212e2c6
2026-08-27T12:46:12;nouvelle;autoscout24:f7bc85f4-cb0d-4256-b333-9937c82bc6eb;Megane E-Tech Electric EV60 220ch Equilibre super charge;23999;;52167;2023;;Wormhout;59;https://www.autoscout24.fr/offres/renault-megane-e-tech-electric-ev60-220ch-equilibre-super-charge-electrique-cat_ma60mo1965-f7bc85f4-cb0d-4256-b333-9937c82bc6eb
2026-08-27T12:46:12;nouvelle;renew:VEH_00000155_VO221310;Megane E-Tech EV60 130ch super charge;23490;;58130;2023;94;MAZERES;33;https://fr.renew.auto/achat-vehicules-occasions/details.html?productId=VEH_00000155_VO221310
2026-08-27T12:46:12;nouvelle;renew:VEH_00000564_VO918568;Megane E-Tech EV60 220 ch super charge;28690;;88850;2023;93;ISSOIRE;63;https://fr.renew.auto/achat-vehicules-occasions/details.html?productId=VEH_00000564_VO918568
2026-08-27T12:46:12;nouvelle;renew:VEH_00000568_VO013815;Megane E-Tech EV60 220 ch super charge Techno;25851;;47400;2023;95;FONTAINE;38;https://fr.renew.auto/achat-vehicules-occasions/details.html?productId=VEH_00000568_VO013815
2026-08-27T12:46:12;nouvelle;renew:VEH_00001284_VO107114;Megane E-Tech EV60 220 ch super charge;23980;;46335;2023;95;OSNY;95;https://fr.renew.auto/achat-vehicules-occasions/details.html?productId=VEH_00001284_VO107114
2026-08-27T12:46:12;prix;renew:VEH_00000402_VO196634;Megane E-Tech EV60 130ch super charge;22980;23890;42514;2023;95;BESANCON;25;https://fr.renew.auto/achat-vehicules-occasions/details.html?productId=VEH_00000402_VO196634
2026-08-27T12:46:12;prix;renew:VEH_00000451_VO243022;Megane E-Tech EV60 220 ch super charge Iconic;26999;27499;26907;2023;95;TERVILLE;57;https://fr.renew.auto/achat-vehicules-occasions/details.html?productId=VEH_00000451_VO243022
2026-08-27T12:46:12;prix;renew:VEH_00000578_VO234705;Megane E-Tech EV60 220 ch super charge Equilibre;21980;22589;74962;2023;94;BOURGOIN JALLIEU;38;https://fr.renew.auto/achat-vehicules-occasions/details.html?productId=VEH_00000578_VO234705
2026-08-27T12:46:12;prix;renew:VEH_00000578_VO234810;Megane E-Tech EV60 220 ch optimum charge Techno;24980;25489;63772;2023;92;BOURGOIN JALLIEU;38;https://fr.renew.auto/achat-vehicules-occasions/details.html?productId=VEH_00000578_VO234810
2026-08-27T12:46:12;prix;renew:VEH_00000578_VO234846;Megane E-Tech EV60 130ch super charge Evolution ER;21980;23979;60308;2023;94;BOURGOIN JALLIEU;38;https://fr.renew.auto/achat-vehicules-occasions/details.html?productId=VEH_00000578_VO234846
2026-08-27T12:46:12;prix;renew:VEH_00000617_VO443608;Megane E-Tech EV60 220 ch optimum charge;24180;25198;43029;2023;95;VALENCE CEDEX 9;26;https://fr.renew.auto/achat-vehicules-occasions/details.html?productId=VEH_00000617_VO443608
2026-08-27T12:46:12;prix;renew:VEH_00000617_VO443685;Megane E-Tech EV60 220 ch optimum charge;24280;24799;39983;2023;94;VALENCE CEDEX 9;26;https://fr.renew.auto/achat-vehicules-occasions/details.html?productId=VEH_00000617_VO443685
2026-08-27T12:46:12;prix;renew:VEH_00000617_VO443744;Megane E-Tech EV60 220 ch super charge;25280;25899;37478;2023;94;VALENCE CEDEX 9;26;https://fr.renew.auto/achat-vehicules-occasions/details.html?productId=VEH_00000617_VO443744
2026-08-27T12:46:12;prix;renew:VEH_00000617_VO443745;Megane E-Tech EV60 220 ch super charge;23980;23299;36964;2023;95;VALENCE CEDEX 9;26;https://fr.renew.auto/achat-vehicules-occasions/details.html?productId=VEH_00000617_VO443745
2026-08-27T12:46:12;prix;renew:VEH_00000617_VO443783;Megane E-Tech EV60 130ch optimum charge;22980;23899;44928;2023;94;VALENCE CEDEX 9;26;https://fr.renew.auto/achat-vehicules-occasions/details.html?productId=VEH_00000617_VO443783
2026-08-27T12:46:12;prix;renew:VEH_00000617_VO443808;Megane E-Tech EV60 220 ch super charge;23980;24499;34450;2023;93;VALENCE CEDEX 9;26;https://fr.renew.auto/achat-vehicules-occasions/details.html?productId=VEH_00000617_VO443808
